strategy,suite,seed,channel,kind,first_found_time_s,clear_time_s,found_to_clear_s,supplement_measure_count,reacquisition_attempts,reacquisition_successes,reacquisition_no_signal,reacquisition_move_m,reacquisition_switch_count,reacquisition_time_s,mean_planned_step_m,max_planned_step_m,coarse_probe_count,intersection_probe_count,fallback_probe_count,cleared
w6_persistent_bearing,random,13,3,dir,485.508315,7918.345551,7432.837236,24,22,1,21,602.2600130165212,22,252.45200260330424,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,13,4,dir,23.0,3762.136222,3739.136222,15,14,6,8,582.0443791965776,12,198.4088758393155,153.70286047322364,337.574714675967,4,0,0,1
w6_persistent_bearing,random,13,5,omni,29.0,6282.234478,6253.234478,21,19,5,14,500.0,19,214.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,13,6,dir,1519.496915,8323.183872,6803.686957,29,28,3,25,1232.1074308188663,19,405.42148616377324,287.5,500.0,10,0,0,1
w6_persistent_bearing,random,13,8,omni,47.0,561.460435,514.460435,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,13,9,omni,53.0,4041.820845,3988.820845,12,10,7,3,0.0,10,60.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,13,10,omni,3245.125281,4489.301518,1244.1762370000001,3,1,1,0,0.0,1,6.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,13,11,dir,2917.262833,3683.393789,766.1309560000004,5,1,1,0,331.11738854850233,1,72.22347770970046,181.07119327140217,181.07119327140217,1,0,0,1
w6_persistent_bearing,random,13,12,omni,431.508315,6775.70077,6344.192455,20,19,3,16,0.0,19,114.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,13,13,omni,77.0,6848.660758,6771.660758,22,21,5,16,433.1340500545052,21,212.62681001090104,433.1340500545052,433.1340500545052,1,0,0,1
w6_persistent_bearing,random,13,18,omni,4302.114109,5256.816759,954.7026500000002,8,7,7,0,715.8289165100082,3,181.16578330200164,143.16578330200164,372.02791633264184,5,0,0,1
w6_persistent_bearing,random,14,2,omni,426.0,4180.878757,3754.8787570000004,11,9,1,8,0.0,9,54.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,14,5,dir,1467.306393,2542.751129,1075.4447360000001,6,4,3,1,962.082139783659,2,214.4164279567318,286.9152128230923,496.1648772348044,3,0,0,1
w6_persistent_bearing,random,14,8,dir,3102.271422,3702.287649,600.0162270000001,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,14,9,dir,53.0,3198.749096,3145.749096,12,11,4,7,799.2077188438227,10,224.84154376876455,399.60385942191135,500.0,2,0,0,1
w6_persistent_bearing,random,14,11,omni,372.0,4127.689951,3755.6899510000003,11,9,1,8,0.0,9,54.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,14,12,omni,2792.182485,6808.143444,4015.9609590000005,14,12,3,9,0.0,12,72.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,14,17,dir,4310.651158,4969.374677,658.7235190000001,4,1,1,0,316.2050781146936,0,68.24101562293872,335.52698611400723,335.52698611400723,1,0,0,1
w6_persistent_bearing,random,14,18,omni,107.0,3564.038131,3457.038131,12,11,3,8,335.57798263840186,11,133.11559652768037,433.15101329360283,433.15101329360283,1,0,0,1
w6_persistent_bearing,random,14,19,dir,3168.271422,6225.798368,3057.526946,25,24,6,18,2967.0674313883724,9,722.4134862776745,82.84333438707873,498.53920526068123,15,0,0,1
w6_persistent_bearing,random,14,20,omni,318.0,871.027269,553.027269,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,15,1,omni,319.0,852.919973,533.919973,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,15,2,dir,2899.503093,7463.394625,4563.891532,16,13,1,12,3356.074972168124,11,747.2149944336248,308.4947325901763,308.4947325901763,1,0,0,1
w6_persistent_bearing,random,15,3,omni,17.0,3341.950439,3324.950439,14,12,6,6,1035.246039485958,9,276.0492078971916,309.0592541092885,500.0,4,0,0,1
w6_persistent_bearing,random,15,6,omni,35.0,3646.008303,3611.008303,13,12,8,4,873.16382422238,11,245.632764844476,436.58191211119004,500.0,2,0,0,1
w6_persistent_bearing,random,15,8,omni,2306.226691,3093.065431,786.8387400000001,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,15,11,omni,4385.003891,5762.445997,1377.4421059999995,6,5,2,3,0.0,5,30.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,15,13,omni,4397.003891,6586.092189,2189.0882979999997,10,9,3,6,1029.8533231618715,9,259.9706646323743,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,15,15,dir,89.0,4284.607769,4195.607769,18,16,7,9,1961.042778658786,11,483.2085557317572,234.93461875579362,500.0,6,0,0,1
w6_persistent_bearing,random,15,17,omni,1895.670747,2433.082877,537.4121299999999,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,15,19,dir,6721.590233,7299.367218,577.7769850000004,3,1,1,0,297.5270126358181,0,64.50540252716362,316.64328885662394,316.64328885662394,1,0,0,1
w6_persistent_bearing,random,15,20,dir,1913.670747,2632.365638,718.6948910000003,7,5,5,0,832.9611157014826,0,191.59222314029654,206.50552779988266,500.0,5,0,0,1
w6_persistent_bearing,random,16,1,dir,2518.476199,5737.1852,3218.7090009999997,13,12,3,9,4485.848231281573,8,965.1696462563146,400.63670876302797,500.0,2,0,0,1
w6_persistent_bearing,random,16,4,omni,337.0,1901.569169,1564.569169,6,5,3,2,941.7484119206474,4,217.3496823841295,419.3759994007481,500.0,2,0,0,1
w6_persistent_bearing,random,16,5,omni,2536.476199,5515.385177,2978.908978,10,8,2,6,0.0,8,48.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,16,7,omni,41.0,2667.076795,2626.076795,7,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,16,8,omni,361.0,1311.802951,950.8029509999999,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,16,10,omni,59.0,2862.486392,2803.486392,10,9,4,5,755.4178909437053,7,203.08357818874106,303.35272999528405,500.0,3,0,0,1
w6_persistent_bearing,random,16,11,omni,379.0,6551.554275,6172.554275,21,20,3,17,230.8560539340403,20,166.17121078680805,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,16,14,omni,2933.81797,4924.213336,1990.3953659999997,8,6,3,3,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,16,16,omni,2116.252807,6270.997269,4154.744462000001,15,13,2,11,0.0,13,78.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,16,18,omni,2608.476199,5454.168636,2845.692437,10,9,2,7,0.0,9,54.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,16,19,omni,113.0,595.263727,482.263727,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,16,20,omni,2098.252807,6158.256965,4060.0041579999997,14,12,2,10,2997.0563275247578,10,669.4112655049515,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,17,1,omni,4602.707429,5069.456297,466.7488679999997,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,17,2,dir,325.0,6111.551654,5786.551654,19,18,3,15,2090.0510190801297,17,525.010203816026,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,17,5,dir,1567.623125,7899.034585,6331.41146,20,19,1,18,0.0,19,114.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,17,6,dir,3512.691942,4331.545368,818.8534260000001,4,3,3,0,752.0298087903361,2,167.40596175806724,451.94340218052963,500.0,2,0,0,1
w6_persistent_bearing,random,17,9,dir,1919.775303,7781.001162,5861.225859,19,17,1,16,0.0,17,102.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,17,10,dir,5892.866281,7517.245784,1624.379503,27,26,7,19,1881.0361515921245,3,509.2072303184249,170.5163043478261,500.0,23,0,0,1
w6_persistent_bearing,random,17,11,omni,65.0,1435.026854,1370.026854,5,4,4,0,862.9524136397213,4,196.59048272794425,374.5589004691914,500.0,2,0,0,1
w6_persistent_bearing,random,17,12,omni,71.0,984.428902,913.428902,6,5,5,0,327.3741068944385,3,93.4748213788877,175.17323589608756,500.0,4,0,0,1
w6_persistent_bearing,random,17,13,omni,77.0,1791.042765,1714.042765,8,7,5,2,597.0982008617443,4,158.41964017234886,149.2745502154361,326.62587026934915,4,0,0,1
w6_persistent_bearing,random,17,14,dir,3418.691942,3981.333872,562.6419300000002,9,7,4,3,558.2881977182165,1,147.65763954364328,94.11740722330664,332.33541820630546,7,0,0,1
w6_persistent_bearing,random,17,15,omni,1937.775303,7117.097739,5179.322436,22,20,7,13,731.3883910065779,16,262.27767820131555,146.27767820131558,382.47169083157246,5,0,0,1
w6_persistent_bearing,random,17,18,dir,107.0,8267.253038,8160.253038000001,28,26,4,22,3461.8949545785485,24,846.3789909157097,362.4000489138659,500.0,3,0,0,1
w6_persistent_bearing,random,17,19,omni,914.870993,3295.724272,2380.853279,8,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,17,20,omni,433.0,6353.529651,5920.529651,19,18,1,17,5272.678147414817,17,1161.5356294829635,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,18,3,omni,1736.364098,3452.261517,1715.897419,4,2,1,1,0.0,2,12.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,18,4,omni,23.0,956.887819,933.887819,3,2,2,0,379.3653511139316,2,87.87307022278631,379.3653511139316,379.3653511139316,1,0,0,1
w6_persistent_bearing,random,18,5,dir,5984.493063,6275.820967,291.32790399999976,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,18,7,dir,41.0,1230.530484,1189.530484,5,4,4,0,314.4855365129089,3,85.89710730258177,449.5369290343379,500.0,2,0,0,1
w6_persistent_bearing,random,18,8,dir,721.380918,5906.957639,5185.576721,22,21,3,18,2081.3575056214127,16,537.2715011242825,245.8331468710902,500.0,6,0,0,1
w6_persistent_bearing,random,18,11,dir,4930.066785,5454.686138,524.619353,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,18,13,dir,2014.606671,3317.192844,1302.5861730000001,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,18,15,dir,1676.364098,3133.729554,1457.365456,4,2,1,1,0.0,2,12.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,18,17,omni,101.0,591.540244,490.54024400000003,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,18,18,dir,107.0,2136.07487,2029.07487,7,5,3,2,500.0,5,130.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,18,19,dir,2262.661035,2781.335035,518.674,9,7,4,3,649.8776535914983,0,164.97553071829967,112.17232963710619,402.50382418533263,7,0,0,1
w6_persistent_bearing,random,19,2,dir,325.0,3902.948534,3577.948534,20,19,5,14,1189.8924522095551,8,340.97849044191105,135.57401516768215,500.0,13,0,0,1
w6_persistent_bearing,random,19,3,omni,17.0,1587.705302,1570.705302,8,7,6,1,660.4321936707296,4,171.08643873414593,146.24336958057407,381.43598216276763,5,0,0,1
w6_persistent_bearing,random,19,4,omni,23.0,1188.822305,1165.822305,8,7,7,0,1095.3103705290569,2,256.06207410581135,227.9879064555051,500.0,6,0,0,1
w6_persistent_bearing,random,19,5,dir,343.0,3237.583594,2894.583594,7,5,2,3,683.0499549352286,5,166.6099909870457,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,19,6,omni,35.0,931.159595,896.159595,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,19,7,omni,41.0,6356.974742,6315.974742,21,20,5,15,623.0443433523167,20,244.60886867046332,311.52217167615834,311.52217167615834,2,0,0,1
w6_persistent_bearing,random,19,9,omni,367.0,3199.77277,2832.77277,6,5,3,2,0.0,5,30.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,19,10,dir,5530.714204,5759.108932,228.3947280000002,3,1,1,0,149.88754432719603,0,34.977508865439205,172.82618877480797,172.82618877480797,1,0,0,1
w6_persistent_bearing,random,19,11,omni,65.0,2000.670355,1935.670355,4,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,19,12,dir,71.0,1872.648668,1801.648668,4,3,1,2,0.0,3,18.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,19,16,omni,95.0,1670.354183,1575.354183,8,7,6,1,359.90065214813774,4,110.98013042962755,177.17546113028408,462.83881101534496,5,0,0,1
w6_persistent_bearing,random,19,17,omni,415.0,2407.6607,1992.6607,7,6,4,2,691.978678310512,4,172.3957356621024,230.6595594368373,397.3755812477073,3,0,0,1
w6_persistent_bearing,random,19,18,dir,1309.553618,4891.352457,3581.798839,10,7,1,6,0.0,7,42.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,19,19,omni,1303.553618,5429.870271,4126.316653,12,11,1,10,2287.670069967058,10,522.5340139934117,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,19,20,dir,433.0,3804.407105,3371.407105,22,21,4,17,2649.056096551823,6,640.8112193103645,128.6680955568953,461.86443088681284,15,0,0,1
w6_persistent_bearing,random,20,1,omni,319.0,4072.071788,3753.071788,11,10,4,6,2642.7844269554735,9,587.5568853910947,475.9827210834396,500.0,3,0,0,1
w6_persistent_bearing,random,20,2,omni,11.0,3079.759267,3068.759267,7,6,3,3,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,20,3,omni,17.0,3752.283394,3735.283394,10,9,3,6,474.8341748396866,9,148.96683496793733,474.8341748396866,474.8341748396866,1,0,0,1
w6_persistent_bearing,random,20,4,dir,23.0,2391.56567,2368.56567,9,7,1,6,825.3528257986393,7,207.07056515972786,371.5713394869028,371.5713394869028,1,0,0,1
w6_persistent_bearing,random,20,5,dir,3631.257107,6971.045087,3339.7879800000005,12,11,2,9,4947.277061203767,9,1053.4554122407533,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,20,6,dir,35.0,3134.026496,3099.026496,9,7,2,5,1330.9011000668806,7,308.18022001337613,423.79476048754896,500.0,2,0,0,1
w6_persistent_bearing,random,20,7,dir,5722.97641,5889.984884,167.0084740000002,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,20,8,dir,712.054036,6378.981528,5666.927492000001,21,18,4,14,964.8140537372628,15,297.9628107474526,135.56296061892377,292.05347630625846,4,0,0,1
w6_persistent_bearing,random,20,9,omni,53.0,952.931119,899.931119,3,2,2,0,169.22112409162415,2,45.84422481832483,296.9580897208465,296.9580897208465,1,0,0,1
w6_persistent_bearing,random,20,11,omni,65.0,6600.665733,6535.665733,21,20,9,11,218.04691946318908,20,163.60938389263782,497.6276769906081,497.6276769906081,1,0,0,1
w6_persistent_bearing,random,20,12,omni,71.0,6675.884622,6604.884622,21,20,5,15,315.321917102516,20,183.0643834205032,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,20,14,dir,83.0,7206.790136,7123.790136,31,30,7,23,1217.8555680724526,23,416.5711136144905,312.5,500.0,10,0,0,1
w6_persistent_bearing,random,20,16,omni,95.0,3109.864252,3014.864252,7,6,1,5,0.0,6,36.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,20,18,dir,3338.376079,4928.028295,1589.652216,5,3,2,1,0.0,3,18.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,20,20,omni,119.0,1065.84139,946.84139,7,6,6,0,1027.6084686540535,3,238.52169373081068,133.74075024881486,350.02870531505494,5,0,0,1
w6_persistent_bearing,random,21,3,dir,786.490832,4129.736459,3343.245627,14,13,7,6,885.7709857748742,9,251.15419715497484,168.00004642164552,436.3026961074428,5,0,0,1
w6_persistent_bearing,random,21,7,dir,41.0,2105.60996,2064.60996,7,6,3,3,540.0542152028029,6,144.0108430405606,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,21,8,dir,47.0,1143.275985,1096.275985,4,3,3,0,874.2833433784494,2,191.8566686756899,437.14167168922467,500.0,2,0,0,1
w6_persistent_bearing,random,21,9,omni,53.0,656.845379,603.845379,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,21,10,dir,385.704575,2365.639287,1979.934712,7,5,4,1,976.3728432418407,3,223.27456864836813,401.5472898519035,500.0,3,0,0,1
w6_persistent_bearing,random,21,12,dir,71.0,1736.395496,1665.395496,6,5,4,1,869.514598968743,4,202.9029197937486,434.7572994843716,500.0,2,0,0,1
w6_persistent_bearing,random,21,13,omni,840.490832,3458.56787,2618.077038,8,7,4,3,116.11980600826524,7,65.22396120165305,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,21,14,dir,846.490832,3843.875724,2997.384892,11,10,4,6,515.6236670248549,10,163.12473340497098,454.0052799195688,500.0,2,0,0,1
w6_persistent_bearing,random,21,15,dir,5419.706374,6044.751996,625.0456219999996,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,21,16,dir,5319.706374,5581.204041,261.49766699999964,4,2,2,0,191.2427569082458,0,48.248551381649165,117.16312281568929,166.81362661016198,2,0,0,1
w6_persistent_bearing,random,21,20,dir,882.490832,3918.936289,3036.4454570000003,10,9,6,3,1930.6072961175578,8,439.1214592235116,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,22,1,omni,5.0,2827.341182,2822.341182,10,7,3,4,1839.7754288513788,6,408.9550857702758,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,22,2,omni,11.0,4129.609142,4118.609142,17,16,6,10,2811.1206047039823,12,654.2241209407964,236.96525058947614,500.0,5,0,0,1
w6_persistent_bearing,random,22,4,omni,23.0,6283.450854,6260.450854,23,21,7,14,950.2820989651448,20,315.05641979302897,475.1410494825724,500.0,2,0,0,1
w6_persistent_bearing,random,22,5,omni,695.099992,4433.03438,3737.934388,12,11,4,7,283.87999989452817,11,122.77599997890563,283.8799998945283,283.8799998945283,1,0,0,1
w6_persistent_bearing,random,22,6,omni,35.0,1684.482465,1649.482465,6,5,5,0,500.00000000000006,5,130.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,22,8,omni,47.0,1818.763138,1771.763138,5,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,22,11,omni,65.0,511.350438,446.350438,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,22,12,dir,373.912491,1958.624356,1584.711865,9,6,3,3,549.1004417420961,4,143.82008834841923,157.7553136149528,272.45822198428726,3,0,0,1
w6_persistent_bearing,random,22,15,omni,3937.786551,5445.689603,1507.9030519999997,8,7,4,3,712.0298237634192,5,182.40596475268384,237.3432745878064,408.4849410001557,3,0,0,1
w6_persistent_bearing,random,22,16,omni,1419.098528,4510.675862,3091.577334,9,7,1,6,0.0,7,42.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,22,17,omni,101.0,3586.268275,3485.268275,11,8,1,7,0.0,8,48.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,23,1,dir,5.0,6262.094103,6257.094103,23,22,3,19,5386.658472255148,15,1202.3316944510295,154.5948073357563,500.0,8,0,0,1
w6_persistent_bearing,random,23,2,dir,740.0,2021.00303,1281.00303,7,4,4,0,944.92927491082,1,209.985854982164,125.21385683117857,269.55334275841057,4,0,0,1
w6_persistent_bearing,random,23,3,dir,2202.142262,4900.750958,2698.608696,6,5,3,2,148.18692387282252,5,59.6373847745645,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,23,4,omni,2627.229092,5470.897485,2843.6683930000004,8,6,4,2,500.00000000000006,6,136.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,23,5,dir,722.0,1365.772085,643.7720850000001,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,23,6,dir,2214.142262,2686.780778,472.638516,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,23,7,dir,2889.352758,6175.492878,3286.14012,28,27,5,22,2532.641498553155,9,650.528299710631,169.53125,500.0,20,0,0,1
w6_persistent_bearing,random,23,8,dir,6850.834899,9623.144515,2772.3096159999996,26,25,3,22,5270.609863860485,4,1183.121972772097,122.00536847930657,500.0,21,0,0,1
w6_persistent_bearing,random,23,9,dir,367.0,9128.44426,8761.44426,22,20,1,19,775.1211257120029,20,275.0242251424006,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,23,10,dir,59.0,1138.990406,1079.990406,16,15,7,8,1425.3127174288045,3,363.0625434857609,114.99588628215358,500.0,14,0,0,1
w6_persistent_bearing,random,23,11,dir,65.0,2396.770483,2331.770483,7,6,2,4,124.63931387292162,6,60.92786277458433,477.82136874569835,477.82136874569835,1,0,0,1
w6_persistent_bearing,random,23,14,dir,2585.229092,3898.958963,1313.729871,3,1,1,0,607.0272292933191,1,127.40544585866382,428.0010891059007,428.0010891059007,1,0,0,1
w6_persistent_bearing,random,23,17,dir,2937.352758,7492.890727,4555.537969,11,9,3,6,616.2433158793621,9,177.24866317587242,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,23,18,dir,8199.873681,8835.225516,635.3518350000013,27,26,5,21,1608.3328590159351,0,451.666571803187,141.41826923076923,500.0,25,0,1,1
w6_persistent_bearing,random,23,19,dir,113.0,3102.244241,2989.244241,14,13,7,6,937.1154352161558,9,261.42308704323113,204.04740861948434,500.0,6,0,0,1
w6_persistent_bearing,random,23,20,dir,2549.229092,4746.999831,2197.770739,19,18,5,13,2439.264466287943,4,581.8528932575886,235.68871580302616,500.0,15,0,0,1
w6_persistent_bearing,random,24,1,dir,3106.902335,9493.286041,6386.383705999999,13,12,3,9,4170.8383122470095,12,906.1676624494019,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,24,2,dir,5960.59542,6475.744467,515.1490470000008,3,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,24,3,dir,17.0,3269.697384,3252.697384,9,8,1,7,0.0,8,48.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,24,4,dir,1504.0,2020.405518,516.405518,2,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,24,5,dir,29.0,8381.546937,8352.546937,30,29,3,26,1557.4266819938657,19,475.48533639877314,306.8181818181818,500.0,11,0,0,1
w6_persistent_bearing,random,24,6,dir,716.0,4885.875558,4169.875558,17,16,3,13,1875.542953938853,10,465.1085907877706,392.85714285714283,500.0,7,0,0,1
w6_persistent_bearing,random,24,7,omni,355.0,5777.230049,5422.230049,13,12,5,7,500.0,12,172.0,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,24,11,dir,65.0,8452.459847,8387.459847,20,18,4,14,916.1664819342827,18,291.2332963868565,500.0,500.0,1,0,0,1
w6_persistent_bearing,random,24,13,dir,1795.010204,10403.59617,8608.585966,18,17,2,15,0.0,17,102.0,0.0,0.0,0,0,0,1
w6_persistent_bearing,random,24,14,dir,2803.828549,9356.327788,6552.499239000001,28,27,5,22,1344.5611173810437,13,416.91222347620874,219.48281098708884,500.0,15,0,0,1
w6_persistent_bearing,random,24,15,dir,89.0,3036.756402,2947.756402,11,10,4,6,630.7401191790111,8,184.14802383580223,210.24670639300368,361.96986804154227,3,0,0,1
w6_persistent_bearing,random,24,17,dir,6292.605624,7582.94832,1290.3426960000006,7,5,4,1,1404.1009885589733,2,307.82019771179466,320.5224889738323,500.0,4,0,0,1
